Region,Technology,Fuel,Mode_of_operation,Year,Value,,Unit,Source,Updated at,Updated by
World,FRT_Road_ICE,Oil,1,2035,1.0882,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2040,0.8909,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2045,0.8909,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2050,0.708,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2055,0.708,,PJ,same as 2050 for now,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Oil,1,2060,0.708,,PJ,same as 2050 for now,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2018,1.2793,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2020,1.2793,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2025,1.1927,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2030,1.0882,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2035,1.0882,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2040,0.8909,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2045,0.8909,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2050,0.708,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2055,0.708,,PJ,same as 2050 for now,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Biofuel,2,2060,0.708,,PJ,same as 2050 for now,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2018,1.2793,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2020,1.2793,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2025,1.1927,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2030,1.0882,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2035,1.0882,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2040,0.8909,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2045,0.8909,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2050,0.708,,PJ,Energy Agency Denmark (2024): Diesel L1,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2055,0.708,,PJ,same as 2050 for now,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,Powerfuel,3,2060,0.708,,PJ,same as 2050 for now,18.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2018,0.624,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2020,0.5997,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2025,0.5436,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2030,0.4935,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2035,0.4485,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2040,0.4077,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2045,0.3707,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2050,0.3369,,PJ,icct (2020): Decarbonization of on-road freight transport and the role of LNG from a German perspective + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2055,0.3369,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_LNG,LNG,1,2060,0.3369,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2018,0.4206,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2020,0.4098,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2025,0.3837,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2030,0.3583,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2035,0.3338,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2040,0.31,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2045,0.2869,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2050,0.2645,,PJ,Fraunhofer ISI (2023): BOLD - Accompanying research for overhead line trucks in Germany + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2055,0.2645,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_OH,Power,1,2060,0.2645,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2018,1.5386,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2020,1.4881,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2025,1.3647,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2030,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2035,1.1294,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2040,1.0172,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2045,0.9084,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2050,0.8028,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2055,0.8028,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Oil,1,2060,0.8028,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2018,0.7469,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2020,0.7279,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2025,0.6814,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2030,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2035,0.5928,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2040,0.5505,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2045,0.5095,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2050,0.4697,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2055,0.4697,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,1,2060,0.4697,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2018,1.5386,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2020,1.4881,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2025,1.3647,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2030,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2035,1.1294,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2040,1.0172,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2045,0.9084,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2050,0.8028,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2055,0.8028,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Biofuel,2,2060,0.8028,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2018,0.7469,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2020,0.7279,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2025,0.6814,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2030,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2035,0.5928,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2040,0.5505,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2045,0.5095,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2050,0.4697,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2055,0.4697,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,2,2060,0.4697,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2018,0.7469,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2020,0.7279,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2025,0.6814,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2030,0.6364,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2035,0.5928,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2040,0.5505,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2045,0.5095,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2050,0.4697,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2055,0.4697,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Power,3,2060,0.4697,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2018,1.5386,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2020,1.4881,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2025,1.3647,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2030,1.2452,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2035,1.1294,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2040,1.0172,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2045,0.9084,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2050,0.8028,,PJ,Xu et al. (2023): https://doi.org/10.1016/j.trd.2023.103661 + Energy Agency Denmark (2024),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2055,0.8028,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,Powerfuel,3,2060,0.8028,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2018,0.2355,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to heating value (+15%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2020,0.233,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to heating value (+15%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2025,0.2263,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to heating value (+15%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2030,0.2196,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to heating value (+15%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2035,0.2196,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to heating value (+15%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2040,0.2196,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to heating value (+15%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2045,0.2196,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to heating value (+15%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2050,0.2196,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to heating value (+15%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2055,0.2196,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,Biofuel,1,2060,0.2196,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2018,0.2037,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2020,0.2016,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2025,0.1957,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2030,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2035,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2040,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2045,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2050,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2055,0.1899,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Oil,1,2060,0.1899,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2018,0.2037,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2020,0.2016,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2025,0.1957,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2030,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2035,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2040,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2045,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2050,0.1899,,PJ,FVV (2016): Renewables in Transport 2050,29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2055,0.1899,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,Powerfuel,2,2060,0.1899,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2018,0.2139,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to larger tank (+5%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2020,0.2116,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to larger tank (+5%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2025,0.2055,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to larger tank (+5%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_LNG,LNG,1,2030,0.1994,,PJ,FVV (2016): Renewables in Transport 2050 + less efficient due to larger tank (+5%),29.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
